Cod_Barra;PLU;Nombre;Ventas_Total
"7802100003539";"800001072";"PACK X6 CERVEZA COORS LATA 470CC";"14"
"7802100003553";"800001040";"PACK X6 CERVEZA HEINEKEN 470CC LATA";"71"
"922";"922";"PAN BAGUETTE FABR PROPIA";"259"
"914";"914";"PAN COPIHUE FABR PROPIA";"449.1139999999999"
"16037";"16037";"PAN PITA";"441.0769999999999"
"7802130002274";"800000262";"PACK CORONA 330 ML X 6 UNDS";"26"
"7802100003249";"700045";"CERVEZA COORS 1873 X 6 355CC";"18"
"7802107000487";"778431988";"PACK CERVEZA KUNSTMANN IPA 330 CCX4";"2"
"7802107000210";"778431916";"PACK X 4 CERVEZA KUNSTMANN 330CC MIEL ";"4"
"7804615340260";"4952";"PACK 4 UNDS KROSS MAIBOCK 330CC";"12"
"7792798012947";"778433253";"PACK X6 CERVEZA QUILMES LATA 473CC";"93"
"7802100003294";"778432547";"PACK CERVEZA HEINEKEN S/ALCOHOL 6X330CC";"38"
"7802100002723";"98754";"PACK 6 CRISTAL CERO RADLER 350CC";"27"
"7802100505583";"40200";"PACK BOT ROYAL 6X330CC";"62"
"7802100505354";"4103";"PACK CERVEZA CRISTAL LAGER LATA 6 X 470CC";"20"
"7802100106094";"4644";"SIX PACK LEMON STONES LATA 350 CC";"28"
"7804615340024";"4863";"CERVEZA KROSS GOLDEN 330 X4";"19"
"7802107000272";"5011179";"PACK KUNSTMANN S/ALCOHOL 4X330CC";"14"
"7802107001378";"4880";"PACK CERVEZA KUNSTMANN BOCK X 4 UNDS";"4"
"7802100002730";"5011012";"PACK CERVEZA CRISTAL CERO RADLER BOT 355CC";"22"
"7802100001122";"4893";"PACK BOT CRISTAL CERO X 6 UNDS 355 ML";"20"
"7802100505378";"4709";"PACK ESCUDO X 6 UNDS 470CC";"37"
"7802107001354";"4896";"PACK CERVEZA KUNSTMANN LAGER X 4 UNDS 330CC";"4"
"034100175054";"4775";"PACK X6 CERVEZA MILLER BOTELLIN 330CC";"6"
"7802100001139";"4803";"PACK CRISTAL CERO X 6 UNDS 350 CC";"19"
"7804615340055";"4955";"PACK 4 UND KROSS PILSNER 330CC";"3"
"7804615340031";"40207";"PACK CERVEZ KROSS STOUT 4X330ML";"6"
"7802107001408";"4879";"PACK X 4 CERVEZA KUNSTMANN TOROBAYO ";"25"
