Cod_Barra;PLU;Nombre;Ventas_Total
"7804671600872";"800007387";"VINO 2 X 2 STATE CARMENERE 750 CC";"11"
"7804671600902";"800007389";"VINO 2 X 2 STATE SAUV BLANC 750 CC";"13"
"7804668160136";"800007442";"SIDRA DELLA CHA PETIT ROSE 330 CC";"36"
"7804678380029";"800007537";"VINO LOPEZ PANGUE MEZCLA 750 CC";"4"
"7804343004625";"800007556";"VINO SOLECA RSVA CARMENERE 750 CC";"48"
"7804640499612";"800007558";"VINO BLUE CRYSTAL RSVA CARMENERE 750 CC";"59"
"7804643980476";"800007652";"VINO VIK A GRAN RSVA CAB/SAUV 750 CC";"2"
"7804643980735";"800007654";"VINO VIK A GRAN RSVA CAB/FRANC 750 CC";"1"
"7804319009692";"800007692";"VINO SANTA EMA GRAN RSVA MALBEC 750CC";"14"
"7804319009517";"800007694";"VINO SANTA EMA GRAN RSVA SAUV BLANC 750CC";"28"
"715126901420";"800007696";"VINO MONTES LIM SELCC CHARDONNAY 750CC";"29"
"8410113586049";"800008186";"VINO LAS MULAS RED BLEND 750 CC";"6"
"8410113561398";"800008188";"VINO LOCO DE PIEDRA RSVA SAUV BLANC 750 CC";"5"
"781159943775";"800008389";"VINO BESTIA AZUL RSVA CAB SAUV 750 CC";"18"
"659525562489";"800008391";"VINO BESTIA AZUL RSVA SAUV BLANC 750 CC";"4"
"7804300159665";"800008397";"COCTEL GATO SEL DULCE ROSE 350 ML LATA";"264"
"7804300159658";"800008399";"COCTEL GATO SEL DULCE BORGOÑA 350 ML LATA";"331"
"799192657344";"800008405";"VINO KARUNKUN ROSADO PINOT NOIR 750 CC";"16"
"9616004000871";"800008546";"VINO KIMBAO PINOT NOIR 750 CC";"31"
"7804640495911";"800008584";"VINO AQUA MARINA CAB SAUV 750 CC";"38"
"7808765725120";"800008586";"VINO CORDILLERA ANDINA CARMENERE 750 CC";"62"
"7802180068008";"4280";"ESPUMANTE VALDIVIESO MOSCATO 750CC.LVB";"101"
"7802180068107";"4282";"ESPUMANTE VALDIVIESO ROSE 750CC.LVB";"30"
"7804300000363";"4286";"VINO SANTA HELENA TTA.1000CC BLANCO";"219"
"7804300004019";"4288";"VINO GATO TTA.1000CC BLANCO lvb";"121"
"7804300121242";"4293";"VINO 35 SUR C.SAUVIGNON 750CC";"6"
"7804300121457";"4295";"VINO GATO TTA.2000CC. BLANCO lvb";"192"
"7804300122928";"4302";"VINO GATO NEGRO 1500CC.TINTO BOTELLA";"168"
"7804300123918";"4306";"VINO SANTA HELENA TTA.2000CC TINTO lvb";"103"
"7804300157067";"4317";"SANGRÍA MANQUEHUITO 750 CC";"28"
"7804315000235";"4341";"ESPUMANTE UNDURRAGA DEMI SEC 750 CC";"34"
"7804320098784";"4372";"VINO SANTA EMILIANA MERLOT 700 CC lvb";"20"
"7804320256900";"4391";"VINO CASILLERO DEL DIABLO CHARDONNAY LVB";"41"
"7804320341118";"4406";"VINO SANTA EMILIANA BLC. 700CC lvb";"33"
"7804320328164";"4431";"VINO LATE HARVEST SAUVIGNON BLANC  375 CC";"70"
"7804330000944";"4442";"VINO 120 TRES MEDALLAS CARMENERE 700CC";"17"
"7804330001996";"4446";"VINO GRAN EDICION 120 CAB/CARM 1500CC ";"39"
"7804330141111";"4461";"VINO 120 TRES MEDALLAS CAB/SAUVIGNON 700CC.TTO";"4"
"7804335131117";"4483";"VINO CARMEN CLASI MARGAUX CAB.SAUV 700CC LVB";"8"
"7804300131715";"4640";"VINO GATO MERLOT 1.5 BOTELLA";"188"
"7804300122089";"4642";"VINO TTRA. SANTA HELENA 500CC TINTO";"137"
"7804300122157";"4693";"VINO GATO TTA BLANCO 500CC";"214"
"7804300010614";"4813";"VINO CASTILLO DE MOLINA RSVA CAB/SAUV 750 CC";"159"
"7808704700034";"4875";"VINO MISIONES DE RENGO 750 CC CARMENERE";"24"
"7808704700003";"4886";"VINO MISIONES RENGO RSV CARMENERE 750CC";"31"
"7804602380361";"4899";"ESPUMANTE VINAMAR DEMISEC 750CC";"24"
"7804300122959";"4901";"VINO CASTILLO DE MOLINA RSVA CARMENERE 750CC";"447"
"7804300143671";"4907";"VINO GATO PREMIUM MERLOT 750 CC";"14"
"7804320365039";"4919";"VINO MARQUES DE CASA CONCHA CARMENERE 750 ML";"24"
"7804320985633";"4926";"VINO CASILLERO DEL DIABLO MERLOT 750ML";"23"
"7804320272252";"4929";"VINO CASILLERO DEL DIABLO RES PRIV CAB/SAU 750 ML";"8"
"7804320098791";"4935";"VINO SANTA EMILIANA CHARDONNAY 700ML";"46"
"7804330006939";"4983";"VINO MEDALLA REAL RSVA MERLOT  750CC";"24"
"7808704701116";"6594";"VINO MISIONES DE RENGO LATE HARVEST 375 ML ";"27"
"8410113005151";"7778";"VINO SANTA DIGNA CHADONNAY 750CL";"14"
"7808704700850";"24520";"ESPUMANTE MISIONES DE RENGO DEMISEC 750";"164"
"7804340909053";"40042";"VINO TARAPACA GRAN RSVA CAV/SAUV 750CC ";"13"
"8410113005267";"40102";"VINO SANTA DIGNA CABER SAUV 750CC";"5"
"7804454002381";"40104";"VINO DONA DOMINGA CAB/CARMENE 750CC";"28"
"8410113002150";"40106";"VINO LAS MULAS CARMENERE 750 CC";"110"
"7804300123413";"40112";"VINO 1865 CARMENERE 750 CC";"31"
"7804602381092";"40166";"ESPUMANTE VINAMAR ROSE 750CC";"36"
"7804320150611";"40172";"VINO ADOBE RESERV CABERN SAUVIG 750CC";"2"
"7804300137595";"40219";"VINO GATO CARMENERE BOT 1.5CC";"200"
"7804305000764";"40221";"VINO MACUL DON MATIAS CABERN SAUV 750CC";"18"
"8410113005182";"40244";"VINO SANTA DIGNA MERLOT 750CC";"3"
"7804320510187";"40288";"VINO CASILLERO DEL DIABLO MALBEC RSV 750CC";"14"
"7804340901170";"40349";"VINO TARAPACA GRAN RSVA MERLOT 750CC ";"10"
"7804315000228";"40450";"ESPUMANTE UNDURRAGA BRUT 750 ML";"96"
"7804340909312";"40495";"VINO TARAPACA GRAN RESV ETQ NEGRA ";"2"
"7804600771338";"40545";"VINO OVEJA NEGRA RSVA FRANC CARMENERE 750CC";"26"
"7804315001140";"40572";"VINO VIEJO ROBLE RSVA CAB SAUV 750 CC";"35"
"7804320150604";"40575";"VINO ADOBE RESERVA CARMENERE 750 CC";"33"
"7804330006250";"40583";"VINO CAVANZA RSVA CARMENERE 1.5 LT BOTELLON";"56"
"7804330121113";"300516";"VINO MEDALLA REAL RSVA CAB. SAUVI 750CC";"48"
"7804335002639";"300679";"VINO CARMEN PREMIER CARMENERE 750ML";"1"
"7804340902580";"300705";"VINO LEON DE TARAPACA SAUV BLANC 750ML";"19"
"7802150003329";"301116";"COCTEL ANEJO DULCE CENTENARIO 1LT";"2"
"7809527600075";"500010";"VINO HUASO CHILENO CARMENERE 750 CC ";"19"
"7804454000462";"500014";"VINO CASA SILVA RSVA CARMENERE 750 ML";"72"
"7804454001100";"500016";"VINO DONA DOMINGA RSVA CARMENERE 750 CC";"40"
"7804339002284";"500023";"VINO PROLOGO LATE HARVEST 375 CC";"31"
"7804335171113";"5008712";"VINO CARMEN CLASICO MERLOT 700CC";"12"
"8410113005298";"5009267";"VINO MIGUEL TORRES GRAN RSVA CAB. SAUV 750CC";"42"
"7804387001321";"5009274";"VINO CASA LAPOSTOLLE CARMENRE 750CC";"28"
"7804407006299";"5009329";"VINO MONTGRAS DE VINE RVA CAB SAV 750CC";"11"
"7804314945650";"5009334";"VINO VIU MANENT SECRETO GRAN RVA SAV. BLANC 750CC";"8"
"7804314945612";"5009340";"VINO VIU MANENT SECRETO GRAN RVA SYRAH 750CC";"13"
"7804314945094";"5009342";"VINO VIU MANENT ESTATE RVA MALBEC  750CC";"18"
"7804314945063";"5009344";"VINO VIU MANENT ESTATE RVA SAU BLANC 750CC";"36"
"7804335522366";"5009364";"VINO CARMEN MARGAUX FOUR PACK 187CC";"42"
